Split,Week,Game,Team,Player,Champion,KDA,Gold,TDamage,Gold/Damage,TeamJungle Kills,EnemyJungle Kills,Jungle Share
Spring,Week 7,⁠⁠BDS - ⁠⁠AST,BDS,LIMIT,Nautilus,2.17,8402,0.09,717.11,0,0,0
Spring,Week 7,⁠⁠VIT - ⁠⁠SK,SK,Jenax,Aatrox,1.33,10004,0.19,1884.15,2,0,2
Spring,Week 7,⁠⁠VIT - ⁠⁠SK,SK,Gilius,Hecarim,2.25,10999,0.17,1830.8,100,7,107
Spring,Week 7,⁠⁠VIT - ⁠⁠SK,SK,Sertuss,Viktor,10.0,13207,0.36,4707.17,12,0,12
Spring,Week 7,⁠⁠VIT - ⁠⁠SK,SK,Jezu,Aphelios,4.0,13746,0.2,2808.16,22,3,25
Spring,Week 7,⁠⁠VIT - ⁠⁠SK,SK,Treatz,Rakan,5.5,7316,0.08,618.24,0,0,0
Spring,Week 7,⁠⁠VIT - ⁠⁠SK,VIT,Alphari,Gangplank,8.0,16049,0.28,4444.3,7,11,18
Spring,Week 7,⁠⁠VIT - ⁠⁠SK,VIT,Selfmade,XinZhao,3.67,12096,0.22,2667.03,117,12,129
Spring,Week 7,⁠⁠VIT - ⁠⁠SK,VIT,Perkz,Zilean,3.67,12455,0.17,2160.65,16,5,21
Spring,Week 7,⁠⁠VIT - ⁠⁠SK,VIT,Carzzy,Jinx,2.33,15393,0.25,3915.73,26,15,41
Spring,Week 7,⁠⁠VIT - ⁠⁠SK,VIT,Labrov,TahmKench,2.67,7737,0.07,578.19,0,1,1
Spring,Week 7,⁠⁠RGE - ⁠⁠FNC,FNC,Wunder,Jayce,7.0,12363,0.26,3219.7,5,4,9
Spring,Week 7,⁠⁠RGE - ⁠⁠FNC,FNC,Razork,Diana,14.0,11817,0.27,3229.98,126,8,134
Spring,Week 7,⁠⁠RGE - ⁠⁠FNC,FNC,Humanoid,TwistedFate,13.0,12584,0.17,2188.11,15,9,24
Spring,Week 7,⁠⁠RGE - ⁠⁠FNC,FNC,Upset,Aphelios,13.0,14796,0.25,3631.76,12,6,18
Spring,Week 7,⁠⁠RGE - ⁠⁠FNC,FNC,Hylissang,Nautilus,3.67,7062,0.05,331.21,0,0,0
Spring,Week 7,⁠⁠RGE - ⁠⁠FNC,RGE,Odoamne,Graves,0.0,9441,0.16,1481.04,14,0,14
Spring,Week 7,⁠⁠RGE - ⁠⁠FNC,RGE,Malrang,XinZhao,0.67,8302,0.23,1868.25,86,11,97
Spring,Week 7,⁠⁠RGE - ⁠⁠FNC,RGE,Larssen,Orianna,1.0,10375,0.25,2616.45,19,0,19
Spring,Week 7,⁠⁠RGE - ⁠⁠FNC,RGE,Comp,Jinx,3.0,13617,0.31,4184.18,15,0,15
Spring,Week 7,⁠⁠RGE - ⁠⁠FNC,RGE,Trymbi,TahmKench,0.6,5748,0.06,336.98,0,0,0
Spring,Week 7,⁠⁠MSF - ⁠⁠G2,G2,BrokenBlade,Tryndamere,1.56,17938,0.33,5840.15,3,19,22
Spring,Week 7,⁠⁠MSF - ⁠⁠G2,G2,Jankos,Viego,1.25,13686,0.19,2604.6,84,29,113
Spring,Week 7,⁠⁠MSF - ⁠⁠G2,G2,caPs,Ahri,2.6,15362,0.26,4038.45,30,4,34
Spring,Week 7,⁠⁠MSF - ⁠⁠G2,G2,Flakked,Jinx,2.25,17650,0.16,2824.63,49,8,57
Spring,Week 7,⁠⁠MSF - ⁠⁠G2,G2,Targamas,Pyke,2.5,10923,0.06,668.41,0,0,0
Spring,Week 7,⁠⁠MSF - ⁠⁠G2,MSF,HiRit,Gwen,1.71,16310,0.22,3593.68,25,0,25
Spring,Week 7,⁠⁠MSF - ⁠⁠G2,MSF,Shlatan,XinZhao,1.43,11109,0.09,1050.95,70,0,70
Spring,Week 7,⁠⁠MSF - ⁠⁠G2,MSF,Vetheo,Akali,10.0,19886,0.29,5762.06,8,4,12
Spring,Week 7,⁠⁠MSF - ⁠⁠G2,MSF,Neon,Zeri,10.0,20045,0.29,5774.48,30,0,30
Spring,Week 7,⁠⁠MSF - ⁠⁠G2,MSF,Mersa,Yuumi,5.25,11044,0.11,1184.25,0,0,0
Spring,Week 7,⁠⁠VIT - ⁠⁠MSF,MSF,HiRit,Aatrox,0.0,13421,,,16,0,16
Spring,Week 7,⁠⁠VIT - ⁠⁠MSF,MSF,Shlatan,LeeSin,1.0,10490,,,124,19,143
Spring,Week 7,⁠⁠VIT - ⁠⁠MSF,MSF,Vetheo,Syndra,2.5,16834,,,24,0,24
Spring,Week 7,⁠⁠VIT - ⁠⁠MSF,MSF,Neon,Jinx,1.0,14547,,,24,0,24
Spring,Week 7,⁠⁠VIT - ⁠⁠MSF,MSF,Mersa,Thresh,0.71,7099,,,0,0,0
Spring,Week 7,⁠⁠VIT - ⁠⁠MSF,VIT,Alphari,Gnar,inf,16153,,,7,10,17
Spring,Week 7,⁠⁠VIT - ⁠⁠MSF,VIT,Selfmade,XinZhao,15.0,14697,,,129,14,143
Spring,Week 7,⁠⁠VIT - ⁠⁠MSF,VIT,Perkz,TwistedFate,7.0,15143,,,13,0,13
Spring,Week 7,⁠⁠VIT - ⁠⁠MSF,VIT,Carzzy,Aphelios,inf,16500,,,22,0,22
Spring,Week 7,⁠⁠VIT - ⁠⁠MSF,VIT,Labrov,TahmKench,7.0,8653,,,0,0,0
Spring,Week 7,⁠⁠SK - ⁠⁠AST,SK,Jenax,Gnar,0.33,9972,0.23,2292.73,9,0,9
Spring,Week 7,⁠⁠SK - ⁠⁠AST,SK,Gilius,Volibear,0.67,6633,0.14,943.3,84,0,84
Spring,Week 7,⁠⁠SK - ⁠⁠AST,SK,Sertuss,Leblanc,1.0,9233,0.21,1904.86,17,0,17
Spring,Week 7,⁠⁠SK - ⁠⁠AST,SK,Jezu,Jinx,2.0,9802,0.31,3049.63,12,4,16
Spring,Week 7,⁠⁠SK - ⁠⁠AST,SK,Treatz,TahmKench,0.5,5391,0.11,595.36,0,0,0
Spring,Week 7,⁠⁠SK - ⁠⁠AST,AST,WhiteKnight,Graves,7.0,12990,0.31,3996.14,19,1,20
Spring,Week 7,⁠⁠SK - ⁠⁠AST,AST,Zanzarah,Trundle,7.0,8699,0.15,1267.32,88,14,102
Spring,Week 7,⁠⁠SK - ⁠⁠AST,AST,Dajor,TwistedFate,6.0,10480,0.18,1870.52,4,0,4
Spring,Week 7,⁠⁠SK - ⁠⁠AST,AST,Kobbe,Aphelios,5.0,12291,0.32,3884.52,13,4,17
Spring,Week 7,⁠⁠SK - ⁠⁠AST,AST,promisq,Leona,9.0,7804,0.05,406.99,0,0,0
Spring,Week 7,⁠⁠RGE - ⁠⁠XL,XL,Finn,Gwen,0.33,10750,0.27,2879.96,12,4,16
Spring,Week 7,⁠⁠RGE - ⁠⁠XL,XL,Markoon,LeeSin,2.0,7716,0.06,439.79,77,16,93
Spring,Week 7,⁠⁠RGE - ⁠⁠XL,XL,Nukeduck,Corki,5.0,12686,0.39,5010.85,9,0,9
Spring,Week 7,⁠⁠RGE - ⁠⁠XL,XL,Patrik,Jinx,1.0,10764,0.18,1977.2,27,0,27
Spring,Week 7,⁠⁠RGE - ⁠⁠XL,XL,Mikyx,TahmKench,0.67,6812,0.1,656.84,0,0,0
Spring,Week 7,⁠⁠RGE - ⁠⁠XL,RGE,Odoamne,Graves,8.0,13427,0.19,2514.69,25,0,25
Spring,Week 7,⁠⁠RGE - ⁠⁠XL,RGE,Malrang,Viego,2.33,9259,0.1,952.77,50,4,54
Spring,Week 7,⁠⁠RGE - ⁠⁠XL,RGE,Larssen,Viktor,6.0,14030,0.44,6187.41,17,0,17
Spring,Week 7,⁠⁠RGE - ⁠⁠XL,RGE,Comp,Aphelios,8.0,14720,0.18,2695.99,23,16,39
Spring,Week 7,⁠⁠RGE - ⁠⁠XL,RGE,Trymbi,Rakan,14.0,8590,0.09,735.71,0,0,0
Spring,Week 7,⁠⁠BDS - ⁠⁠G2,G2,BrokenBlade,Akshan,3.0,14082,0.29,4065.45,9,12,21
Spring,Week 7,⁠⁠BDS - ⁠⁠G2,G2,Jankos,XinZhao,6.0,9893,0.12,1196.48,69,24,93
Spring,Week 7,⁠⁠BDS - ⁠⁠G2,G2,caPs,Sylas,9.0,14101,0.28,3908.76,24,5,29
Spring,Week 7,⁠⁠BDS - ⁠⁠G2,G2,Flakked,Jinx,6.0,13531,0.23,3177.23,25,4,29
Spring,Week 7,⁠⁠BDS - ⁠⁠G2,G2,Targamas,TahmKench,2.5,6595,0.08,516.72,0,0,0
Spring,Week 7,⁠⁠BDS - ⁠⁠G2,BDS,Adam,Sion,0.67,10045,0.15,1536.45,6,0,6
Spring,Week 7,⁠⁠BDS - ⁠⁠G2,BDS,Cinkrof,Hecarim,0.5,8184,0.09,776.84,94,8,102
Spring,Week 7,⁠⁠BDS - ⁠⁠G2,BDS,NUCLEARINT,KogMaw,1.5,12273,0.29,3536.84,18,0,18
Spring,Week 7,⁠⁠BDS - ⁠⁠G2,BDS,xMatty,Varus,4.0,12752,0.4,5105.45,15,0,15
Spring,Week 7,⁠⁠BDS - ⁠⁠G2,BDS,LIMIT,Zilean,4.0,6805,0.06,432.64,0,0,0
Spring,Week 7,⁠⁠MAD - ⁠⁠FNC,FNC,Wunder,Gwen,1.67,14073,,,1,0,1
Spring,Week 7,⁠⁠MAD - ⁠⁠FNC,FNC,Razork,Viego,6.0,9566,,,91,12,103
Spring,Week 7,⁠⁠MAD - ⁠⁠FNC,FNC,Humanoid,Viktor,11.0,15131,,,43,2,45
Spring,Week 7,⁠⁠MAD - ⁠⁠FNC,FNC,Upset,Jinx,inf,14576,,,26,6,32
Spring,Week 7,⁠⁠MAD - ⁠⁠FNC,FNC,Hylissang,Pyke,5.5,10478,,,0,0,0
Spring,Week 7,⁠⁠MAD - ⁠⁠FNC,MAD,Armut,Aatrox,3.0,12908,,,18,5,23
Spring,Week 7,⁠⁠MAD - ⁠⁠FNC,MAD,Elyoya,Hecarim,1.25,9682,,,87,13,100
Spring,Week 7,⁠⁠MAD - ⁠⁠FNC,MAD,Reeker,Ryze,2.0,12370,,,19,0,19
Spring,Week 7,⁠⁠MAD - ⁠⁠FNC,MAD,UNF0RGIVEN,Aphelios,1.5,12646,,,25,0,25
Spring,Week 7,⁠⁠MAD - ⁠⁠FNC,MAD,Kaiser,Rakan,2.33,6750,,,0,0,0
Spring,Week 8,⁠⁠SK - ⁠⁠RGE,SK,Jenax,Gwen,inf,18369,,,21,6,27
Spring,Week 8,⁠⁠SK - ⁠⁠RGE,SK,Gilius,LeeSin,5.0,12300,,,97,5,102
Spring,Week 8,⁠⁠SK - ⁠⁠RGE,SK,Sertuss,Ryze,15.0,17627,,,11,7,18
Spring,Week 8,⁠⁠SK - ⁠⁠RGE,SK,Jezu,Jinx,inf,19169,,,54,8,62
Spring,Week 8,⁠⁠SK - ⁠⁠RGE,SK,Treatz,Leona,3.33,9362,,,0,0,0
Spring,Week 8,⁠⁠SK - ⁠⁠RGE,RGE,Odoamne,Graves,1.0,15506,,,32,7,39
Spring,Week 8,⁠⁠SK - ⁠⁠RGE,RGE,Malrang,XinZhao,0.67,10075,,,92,0,92
Spring,Week 8,⁠⁠SK - ⁠⁠RGE,RGE,Larssen,Orianna,1.67,16452,,,28,12,40
Spring,Week 8,⁠⁠SK - ⁠⁠RGE,RGE,Comp,Aphelios,1.0,15969,,,44,0,44
Spring,Week 8,⁠⁠SK - ⁠⁠RGE,RGE,Trymbi,Rakan,2.33,8372,,,0,0,0
Spring,Week 8,⁠⁠MSF - ⁠⁠AST,AST,WhiteKnight,Graves,3.0,16868,0.31,5270.56,23,0,23
Spring,Week 8,⁠⁠MSF - ⁠⁠AST,AST,Zanzarah,Trundle,3.25,12194,0.12,1498.21,88,12,100
Spring,Week 8,⁠⁠MSF - ⁠⁠AST,AST,Dajor,Vex,1.5,14404,0.22,3176.5,2,0,2
Spring,Week 8,⁠⁠MSF - ⁠⁠AST,AST,Kobbe,Jinx,5.5,18169,0.29,5356.82,36,0,36
Spring,Week 8,⁠⁠MSF - ⁠⁠AST,AST,promisq,Leona,1.33,9029,0.05,445.26,0,0,0
Spring,Week 8,⁠⁠MSF - ⁠⁠AST,MSF,HiRit,Gnar,5.5,19257,0.2,3921.03,25,0,25
Spring,Week 8,⁠⁠MSF - ⁠⁠AST,MSF,Shlatan,Hecarim,3.5,13977,0.12,1722.71,105,40,145
Spring,Week 8,⁠⁠MSF - ⁠⁠AST,MSF,Vetheo,Syndra,4.25,19358,0.33,6408.36,23,8,31
Spring,Week 8,⁠⁠MSF - ⁠⁠AST,MSF,Neon,Aphelios,4.33,17675,0.27,4746.4,23,9,32
Spring,Week 8,⁠⁠MSF - ⁠⁠AST,MSF,Mersa,Rakan,9.0,10669,0.07,784.69,0,0,0
Spring,Week 8,⁠⁠VIT - ⁠⁠MAD,VIT,Alphari,Renekton,0.75,10723,0.12,1241.12,7,0,7
Spring,Week 8,⁠⁠VIT - ⁠⁠MAD,VIT,Selfmade,Diana,1.17,12414,0.33,4110.36,150,6,156
Spring,Week 8,⁠⁠VIT - ⁠⁠MAD,VIT,Perkz,Yasuo,1.0,13915,0.18,2516.33,7,0,7
Spring,Week 8,⁠⁠VIT - ⁠⁠MAD,VIT,Carzzy,Xayah,0.75,11176,0.3,3351.45,0,2,2
Spring,Week 8,⁠⁠VIT - ⁠⁠MAD,VIT,Labrov,Nautilus,0.83,7383,0.07,534.78,1,0,1
Spring,Week 8,⁠⁠VIT - ⁠⁠MAD,MAD,Armut,Gnar,6.0,13247,0.3,3940.52,21,4,25
Spring,Week 8,⁠⁠VIT - ⁠⁠MAD,MAD,Elyoya,Poppy,22.0,12470,0.17,2164.83,94,12,106
Spring,Week 8,⁠⁠VIT - ⁠⁠MAD,MAD,Reeker,TwistedFate,19.0,14072,0.19,2709.83,25,0,25
Spring,Week 8,⁠⁠VIT - ⁠⁠MAD,MAD,UNF0RGIVEN,Jinx,20.0,17421,0.26,4497.22,18,13,31
Spring,Week 8,⁠⁠VIT - ⁠⁠MAD,MAD,Kaiser,Alistar,11.0,9094,0.08,711.27,0,0,0
Spring,Week 8,⁠⁠G2 - ⁠⁠XL,G2,BrokenBlade,Akshan,4.5,11005,0.21,2296.07,7,0,7
Spring,Week 8,⁠⁠G2 - ⁠⁠XL,G2,Jankos,Diana,6.0,10048,0.16,1583.03,116,16,132
Spring,Week 8,⁠⁠G2 - ⁠⁠XL,G2,caPs,Azir,16.0,13846,0.35,4796.51,12,8,20
Spring,Week 8,⁠⁠G2 - ⁠⁠XL,G2,Flakked,Jhin,13.0,11967,0.19,2225.69,0,0,0
Spring,Week 8,⁠⁠G2 - ⁠⁠XL,G2,Targamas,TahmKench,15.0,7308,0.1,741.1,0,0,0
Spring,Week 8,⁠⁠G2 - ⁠⁠XL,XL,Finn,Gwen,1.67,9342,0.31,2854.19,0,0,0
Spring,Week 8,⁠⁠G2 - ⁠⁠XL,XL,Markoon,JarvanIV,1.0,7567,0.21,1570.35,92,1,93
Spring,Week 8,⁠⁠G2 - ⁠⁠XL,XL,Nukeduck,Ryze,0.25,8998,0.17,1542.82,4,0,4
Spring,Week 8,⁠⁠G2 - ⁠⁠XL,XL,Patrik,Varus,0.33,8734,0.18,1543.22,8,0,8
Spring,Week 8,⁠⁠G2 - ⁠⁠XL,XL,Mikyx,Yuumi,2.0,6432,0.14,892.75,0,0,0
Spring,Week 8,⁠⁠BDS - ⁠⁠FNC,BDS,Adam,Aatrox,0.6,9202,,,13,4,17
Spring,Week 8,⁠⁠BDS - ⁠⁠FNC,BDS,Cinkrof,XinZhao,0.75,7828,,,90,3,93
Spring,Week 8,⁠⁠BDS - ⁠⁠FNC,BDS,NUCLEARINT,Ahri,2.0,8979,,,4,0,4
Spring,Week 8,⁠⁠BDS - ⁠⁠FNC,BDS,xMatty,Aphelios,1.33,7642,,,9,0,9
Spring,Week 8,⁠⁠BDS - ⁠⁠FNC,BDS,LIMIT,TahmKench,0.57,5277,,,0,0,0
Spring,Week 8,⁠⁠BDS - ⁠⁠FNC,FNC,Wunder,Graves,4.5,10001,,,3,0,3
Spring,Week 8,⁠⁠BDS - ⁠⁠FNC,FNC,Razork,Hecarim,3.5,9495,,,83,17,100
Spring,Week 8,⁠⁠BDS - ⁠⁠FNC,FNC,Humanoid,Ryze,inf,13166,,,13,1,14
Spring,Week 8,⁠⁠BDS - ⁠⁠FNC,FNC,Upset,Caitlyn,inf,13349,,,16,0,16
Spring,Week 8,⁠⁠BDS - ⁠⁠FNC,FNC,Hylissang,Renata,16.0,7665,,,0,0,0
Spring,Week 8,⁠⁠SK - ⁠⁠XL,XL,Finn,Gnar,inf,12846,,,11,15,26
Spring,Week 8,⁠⁠SK - ⁠⁠XL,XL,Markoon,Viego,7.0,11673,,,103,19,122
Spring,Week 8,⁠⁠SK - ⁠⁠XL,XL,Nukeduck,Ryze,11.0,12515,,,12,1,13
Spring,Week 8,⁠⁠SK - ⁠⁠XL,XL,Patrik,Jinx,inf,14627,,,12,8,20
Spring,Week 8,⁠⁠SK - ⁠⁠XL,XL,Mikyx,Thresh,inf,7056,,,0,0,0
Spring,Week 8,⁠⁠SK - ⁠⁠XL,SK,Jenax,Graves,0.67,11914,,,15,1,16
Spring,Week 8,⁠⁠SK - ⁠⁠XL,SK,Gilius,LeeSin,0.25,6986,,,97,0,97
Spring,Week 8,⁠⁠SK - ⁠⁠XL,SK,Sertuss,Orianna,0.5,10484,,,5,0,5
Spring,Week 8,⁠⁠SK - ⁠⁠XL,SK,Jezu,Aphelios,0.5,9399,,,4,0,4
Spring,Week 8,⁠⁠SK - ⁠⁠XL,SK,Treatz,Renata,0.33,5856,,,0,0,0
Spring,Week 8,⁠⁠MAD - ⁠⁠AST,AST,WhiteKnight,LeeSin,3.0,10702,0.19,2042.88,1,5,6
Spring,Week 8,⁠⁠MAD - ⁠⁠AST,AST,Zanzarah,Hecarim,1.5,10672,0.19,2046.55,126,13,139
Spring,Week 8,⁠⁠MAD - ⁠⁠AST,AST,Dajor,Ryze,2.0,13019,0.21,2696.13,19,0,19
Spring,Week 8,⁠⁠MAD - ⁠⁠AST,AST,Kobbe,Aphelios,3.0,12988,0.35,4558.59,18,0,18
Spring,Week 8,⁠⁠MAD - ⁠⁠AST,AST,promisq,Leona,0.4,6101,0.06,361.59,0,0,0
Spring,Week 8,⁠⁠MAD - ⁠⁠AST,MAD,Armut,Gnar,2.67,13785,0.24,3281.23,2,1,3
Spring,Week 8,⁠⁠MAD - ⁠⁠AST,MAD,Elyoya,XinZhao,6.5,11883,0.15,1811.63,105,4,109
Spring,Week 8,⁠⁠MAD - ⁠⁠AST,MAD,Reeker,TwistedFate,14.0,13152,0.22,2893.95,13,0,13
Spring,Week 8,⁠⁠MAD - ⁠⁠AST,MAD,UNF0RGIVEN,Jinx,10.0,15542,0.31,4796.17,25,12,37
Spring,Week 8,⁠⁠MAD - ⁠⁠AST,MAD,Kaiser,Alistar,10.0,7693,0.08,622.23,0,0,0
Spring,Week 8,⁠⁠BDS - ⁠⁠RGE,RGE,Odoamne,Gnar,9.0,14838,0.29,4300.15,5,15,20
Spring,Week 8,⁠⁠BDS - ⁠⁠RGE,RGE,Malrang,Poppy,2.0,10071,0.08,777.12,62,14,76
Spring,Week 8,⁠⁠BDS - ⁠⁠RGE,RGE,Larssen,Ryze,12.0,15854,0.23,3613.0,60,12,72
Spring,Week 8,⁠⁠BDS - ⁠⁠RGE,RGE,Comp,Caitlyn,6.0,17774,0.2,3487.05,22,7,29
Spring,Week 8,⁠⁠BDS - ⁠⁠RGE,RGE,Trymbi,Lux,15.0,9135,0.21,1908.75,0,0,0
Spring,Week 8,⁠⁠BDS - ⁠⁠RGE,BDS,Adam,Gwen,1.0,12846,0.22,2788.71,5,0,5
Spring,Week 8,⁠⁠BDS - ⁠⁠RGE,BDS,Cinkrof,JarvanIV,2.33,8339,0.12,989.13,94,6,100
Spring,Week 8,⁠⁠BDS - ⁠⁠RGE,BDS,NUCLEARINT,Leblanc,2.5,11842,0.21,2507.37,20,0,20
Spring,Week 8,⁠⁠BDS - ⁠⁠RGE,BDS,xMatty,Aphelios,2.0,12383,0.4,4926.93,15,0,15
Spring,Week 8,⁠⁠BDS - ⁠⁠RGE,BDS,LIMIT,Leona,1.0,6680,0.05,365.28,0,0,0
Spring,Week 8,⁠⁠MSF - ⁠⁠FNC,MSF,HiRit,Camille,6.0,14611,0.16,2306.39,9,2,11
Spring,Week 8,⁠⁠MSF - ⁠⁠FNC,MSF,Shlatan,LeeSin,2.2,12571,0.13,1671.92,114,9,123
Spring,Week 8,⁠⁠MSF - ⁠⁠FNC,MSF,Vetheo,Viktor,2.5,13581,0.29,3901.06,8,0,8
Spring,Week 8,⁠⁠MSF - ⁠⁠FNC,MSF,Neon,Jinx,2.0,18482,0.37,6768.32,18,4,22
Spring,Week 8,⁠⁠MSF - ⁠⁠FNC,MSF,Mersa,TahmKench,1.38,8378,0.06,466.6,0,0,0
Spring,Week 8,⁠⁠MSF - ⁠⁠FNC,FNC,Wunder,Jayce,3.5,16624,0.35,5818.14,12,7,19
Spring,Week 8,⁠⁠MSF - ⁠⁠FNC,FNC,Razork,Hecarim,5.25,14005,0.18,2503.72,105,21,126
Spring,Week 8,⁠⁠MSF - ⁠⁠FNC,FNC,Humanoid,Akali,4.33,13776,0.22,3093.27,12,4,16
Spring,Week 8,⁠⁠MSF - ⁠⁠FNC,FNC,Upset,Aphelios,5.0,16263,0.18,2978.25,28,15,43
Spring,Week 8,⁠⁠MSF - ⁠⁠FNC,FNC,Hylissang,Thresh,6.33,9287,0.06,590.38,0,0,0
Spring,Week 8,⁠⁠VIT - ⁠⁠G2,VIT,Alphari,Gangplank,1.0,14908,,,12,0,12
Spring,Week 8,⁠⁠VIT - ⁠⁠G2,VIT,Selfmade,Hecarim,1.0,11070,,,126,7,133
Spring,Week 8,⁠⁠VIT - ⁠⁠G2,VIT,Perkz,Syndra,1.5,14714,,,24,8,32
Spring,Week 8,⁠⁠VIT - ⁠⁠G2,VIT,Carzzy,Caitlyn,1.0,15439,,,19,0,19
Spring,Week 8,⁠⁠VIT - ⁠⁠G2,VIT,Labrov,TahmKench,0.25,6891,,,0,0,0
Spring,Week 8,⁠⁠VIT - ⁠⁠G2,G2,BrokenBlade,Tryndamere,9.0,17121,,,12,4,16
Spring,Week 8,⁠⁠VIT - ⁠⁠G2,G2,Jankos,XinZhao,inf,12672,,,114,19,133
Spring,Week 8,⁠⁠VIT - ⁠⁠G2,G2,caPs,Corki,5.5,16947,,,32,4,36
Spring,Week 8,⁠⁠VIT - ⁠⁠G2,G2,Flakked,Ezreal,inf,17029,,,17,4,21
Spring,Week 8,⁠⁠VIT - ⁠⁠G2,G2,Targamas,Karma,10.0,8749,,,0,0,0
Spring,Week 8,⁠⁠SK - ⁠⁠MSF,SK,Jenax,Tryndamere,5.67,15419,0.26,3966.44,15,0,15
Spring,Week 8,⁠⁠SK - ⁠⁠MSF,SK,Gilius,JarvanIV,8.67,11868,0.14,1663.66,80,11,91
Spring,Week 8,⁠⁠SK - ⁠⁠MSF,SK,Sertuss,Ryze,10.5,12473,0.23,2824.87,25,0,25
Spring,Week 8,⁠⁠SK - ⁠⁠MSF,SK,Jezu,Kalista,7.0,16254,0.27,4341.5,20,4,24
Spring,Week 8,⁠⁠SK - ⁠⁠MSF,SK,Treatz,Nautilus,10.0,7653,0.11,834.13,0,0,0
Spring,Week 8,⁠⁠SK - ⁠⁠MSF,MSF,HiRit,Gnar,0.86,11101,0.29,3232.29,4,0,4
Spring,Week 8,⁠⁠SK - ⁠⁠MSF,MSF,Shlatan,XinZhao,1.0,9218,0.18,1632.01,102,8,110
Spring,Week 8,⁠⁠SK - ⁠⁠MSF,MSF,Vetheo,Leblanc,2.75,11807,0.22,2541.52,4,0,4
Spring,Week 8,⁠⁠SK - ⁠⁠MSF,MSF,Neon,Jhin,3.0,11576,0.26,3051.78,4,0,4
Spring,Week 8,⁠⁠SK - ⁠⁠MSF,MSF,Mersa,Alistar,1.0,5944,0.05,314.42,0,0,0
Spring,Week 8,⁠⁠VIT - ⁠⁠AST,VIT,Alphari,Gnar,20.0,12638,0.25,3180.41,1,0,1
Spring,Week 8,⁠⁠VIT - ⁠⁠AST,VIT,Selfmade,XinZhao,6.0,8326,0.14,1167.0,73,20,93
Spring,Week 8,⁠⁠VIT - ⁠⁠AST,VIT,Perkz,Ryze,20.0,13369,0.31,4127.75,17,3,20
Spring,Week 8,⁠⁠VIT - ⁠⁠AST,VIT,Carzzy,Jinx,4.67,11728,0.18,2157.79,3,12,15
Spring,Week 8,⁠⁠VIT - ⁠⁠AST,VIT,Labrov,TahmKench,20.0,6862,0.12,792.15,0,0,0
Spring,Week 8,⁠⁠VIT - ⁠⁠AST,AST,WhiteKnight,Graves,0.75,7190,0.2,1437.83,15,0,15
Spring,Week 8,⁠⁠VIT - ⁠⁠AST,AST,Zanzarah,JarvanIV,0.83,6849,0.11,781.88,70,9,79
Spring,Week 8,⁠⁠VIT - ⁠⁠AST,AST,Dajor,Vex,0.25,7718,0.23,1746.57,0,0,0
Spring,Week 8,⁠⁠VIT - ⁠⁠AST,AST,Kobbe,Aphelios,0.5,10029,0.38,3812.4,0,0,0
Spring,Week 8,⁠⁠VIT - ⁠⁠AST,AST,promisq,Alistar,0.5,5781,0.08,459.18,0,0,0
Spring,Week 8,⁠⁠BDS - ⁠⁠MAD,MAD,Armut,Aatrox,3.6,15547,0.2,3060.0,11,8,19
Spring,Week 8,⁠⁠BDS - ⁠⁠MAD,MAD,Elyoya,Viego,25.0,16361,0.2,3265.85,101,15,116
Spring,Week 8,⁠⁠BDS - ⁠⁠MAD,MAD,Reeker,TwistedFate,4.8,15762,0.27,4276.99,24,4,28
Spring,Week 8,⁠⁠BDS - ⁠⁠MAD,MAD,UNF0RGIVEN,Aphelios,10.5,18066,0.25,4542.18,21,12,33
Spring,Week 8,⁠⁠BDS - ⁠⁠MAD,MAD,Kaiser,Nautilus,2.62,9615,0.08,776.85,0,0,0
Spring,Week 8,⁠⁠BDS - ⁠⁠MAD,BDS,Adam,Darius,2.4,15772,0.19,2949.38,11,0,11
Spring,Week 8,⁠⁠BDS - ⁠⁠MAD,BDS,Cinkrof,Diana,2.57,12617,0.26,3319.9,128,8,136
Spring,Week 8,⁠⁠BDS - ⁠⁠MAD,BDS,NUCLEARINT,Yasuo,3.4,14607,0.17,2451.63,17,0,17
Spring,Week 8,⁠⁠BDS - ⁠⁠MAD,BDS,xMatty,Jinx,2.75,14722,0.27,3931.72,11,0,11
Spring,Week 8,⁠⁠BDS - ⁠⁠MAD,BDS,LIMIT,Braum,1.6,7686,0.11,883.63,0,0,0
Spring,Week 8,⁠⁠FNC - ⁠⁠XL,FNC,Wunder,Jayce,1.43,10961,0.23,2560.74,11,2,13
Spring,Week 8,⁠⁠FNC - ⁠⁠XL,FNC,Razork,Viego,2.8,12484,0.21,2570.22,92,13,105
Spring,Week 8,⁠⁠FNC - ⁠⁠XL,FNC,Humanoid,Leblanc,14.0,13026,0.24,3169.66,8,4,12
Spring,Week 8,⁠⁠FNC - ⁠⁠XL,FNC,Upset,Zeri,15.0,16123,0.23,3646.62,33,12,45
Spring,Week 8,⁠⁠FNC - ⁠⁠XL,FNC,Hylissang,Renata,8.5,8101,0.09,737.09,0,0,0
Spring,Week 8,⁠⁠FNC - ⁠⁠XL,XL,Finn,Camille,1.25,10721,0.21,2271.32,4,0,4
Spring,Week 8,⁠⁠FNC - ⁠⁠XL,XL,Markoon,XinZhao,1.83,9403,0.28,2673.14,90,4,94
Spring,Week 8,⁠⁠FNC - ⁠⁠XL,XL,Nukeduck,Lissandra,2.33,10146,0.22,2244.33,1,0,1
