Split,Week,Game,Team,Player,Champion,KDA,Gold,TeamJungle Kills,EnemyJungle Kills,Jungle Share
Spring,Week 1,⁠⁠G2 - ⁠⁠MAD,G2,Wunder,Gragas,13.0,12766,5,4,9
Spring,Week 1,⁠⁠G2 - ⁠⁠MAD,G2,Jankos,Olaf,3.33,12771,116,4,120
Spring,Week 1,⁠⁠G2 - ⁠⁠MAD,G2,Caps,TwistedFate,inf,14247,16,14,30
Spring,Week 1,⁠⁠G2 - ⁠⁠MAD,G2,Rekkles,Sivir,inf,16778,8,12,20
Spring,Week 1,⁠⁠G2 - ⁠⁠MAD,G2,Mikyx,Alistar,3.0,8766,0,0,0
Spring,Week 1,⁠⁠G2 - ⁠⁠MAD,MAD,Armut,Renekton,1.0,10843,8,0,8
Spring,Week 1,⁠⁠G2 - ⁠⁠MAD,MAD,Elyoya,Lillia,2.0,10965,121,9,130
Spring,Week 1,⁠⁠G2 - ⁠⁠MAD,MAD,Humanoid,Tristana,1.17,13096,12,3,15
Spring,Week 1,⁠⁠G2 - ⁠⁠MAD,MAD,Carzzy,Jhin,1.25,10825,0,0,0
Spring,Week 1,⁠⁠G2 - ⁠⁠MAD,MAD,Kaiser,Leona,2.33,7011,0,0,0
Spring,Week 1,⁠⁠AST - ⁠⁠SK,AST,WhiteKnight,Renekton,0.5,10625,12,0,12
Spring,Week 1,⁠⁠AST - ⁠⁠SK,AST,Zanzarah,Nidalee,1.5,9638,127,14,141
Spring,Week 1,⁠⁠AST - ⁠⁠SK,AST,nukeduck,Orianna,3.0,11716,24,8,32
Spring,Week 1,⁠⁠AST - ⁠⁠SK,AST,Jeskla,Kaisa,0.5,12948,12,4,16
Spring,Week 1,⁠⁠AST - ⁠⁠SK,AST,promisq,Sett,0.2,6690,0,0,0
Spring,Week 1,⁠⁠AST - ⁠⁠SK,SK,Jenax,Gragas,inf,11940,8,0,8
Spring,Week 1,⁠⁠AST - ⁠⁠SK,SK,TynX,Hecarim,inf,11452,106,12,118
Spring,Week 1,⁠⁠AST - ⁠⁠SK,SK,Blue,Viktor,10.0,14078,21,0,21
Spring,Week 1,⁠⁠AST - ⁠⁠SK,SK,Jezu,Aphelios,6.5,13596,20,0,20
Spring,Week 1,⁠⁠AST - ⁠⁠SK,SK,Treatz,Thresh,inf,8231,0,0,0
Spring,Week 1,⁠⁠RGE - ⁠⁠XL,RGE,Odoamne,Kennen,3.0,11005,1,4,5
Spring,Week 1,⁠⁠RGE - ⁠⁠XL,RGE,Inspired,Lillia,inf,11966,150,5,155
Spring,Week 1,⁠⁠RGE - ⁠⁠XL,RGE,Larssen,Lucian,inf,14050,9,11,20
Spring,Week 1,⁠⁠RGE - ⁠⁠XL,RGE,Hans,Kalista,inf,16694,13,12,25
Spring,Week 1,⁠⁠RGE - ⁠⁠XL,RGE,Trymbi,Sett,1.75,7355,0,0,0
Spring,Week 1,⁠⁠RGE - ⁠⁠XL,XL,Kryze,Ivern,2.0,9416,13,0,13
Spring,Week 1,⁠⁠RGE - ⁠⁠XL,XL,Dan,Udyr,2.0,9295,115,1,116
Spring,Week 1,⁠⁠RGE - ⁠⁠XL,XL,Czekolad,Zoe,2.0,10123,8,0,8
Spring,Week 1,⁠⁠RGE - ⁠⁠XL,XL,Patrik,Aphelios,1.67,11648,10,0,10
Spring,Week 1,⁠⁠RGE - ⁠⁠XL,XL,Tore,Thresh,2.5,6474,0,0,0
Spring,Week 1,⁠⁠VIT - ⁠⁠S04,VIT,Szygenda,Renekton,inf,19624,3,0,3
Spring,Week 1,⁠⁠VIT - ⁠⁠S04,VIT,Skeanz,Nidalee,6.0,16141,131,12,143
Spring,Week 1,⁠⁠VIT - ⁠⁠S04,VIT,Milica,Jayce,3.0,19841,47,19,66
Spring,Week 1,⁠⁠VIT - ⁠⁠S04,VIT,Comp,Kaisa,2.0,21679,38,13,51
Spring,Week 1,⁠⁠VIT - ⁠⁠S04,VIT,Labrov,Nautilus,1.0,10151,0,0,0
Spring,Week 1,⁠⁠VIT - ⁠⁠S04,S04,BrokenBlade,Gangplank,2.5,20442,29,0,29
Spring,Week 1,⁠⁠VIT - ⁠⁠S04,S04,Gilius,Lillia,2.5,13060,145,9,154
Spring,Week 1,⁠⁠VIT - ⁠⁠S04,S04,Abbedagge,Syndra,5.0,16634,12,2,14
Spring,Week 1,⁠⁠VIT - ⁠⁠S04,S04,Neon,Aphelios,6.0,22644,43,4,47
Spring,Week 1,⁠⁠VIT - ⁠⁠S04,S04,LIMIT,Thresh,7.0,9758,0,0,0
Spring,Week 1,⁠⁠MSF - ⁠⁠FNC,MSF,HiRit,Renekton,11.0,11120,7,8,15
Spring,Week 1,⁠⁠MSF - ⁠⁠FNC,MSF,Razork,Taliyah,4.25,11675,92,17,109
Spring,Week 1,⁠⁠MSF - ⁠⁠FNC,MSF,Vetheo,Zoe,6.5,11501,8,0,8
Spring,Week 1,⁠⁠MSF - ⁠⁠FNC,MSF,Kobbe,Xayah,4.0,11413,12,8,20
Spring,Week 1,⁠⁠MSF - ⁠⁠FNC,MSF,Vander,Galio,20.0,7279,0,0,0
Spring,Week 1,⁠⁠MSF - ⁠⁠FNC,FNC,Bwipo,Gragas,0.71,7562,1,0,1
Spring,Week 1,⁠⁠MSF - ⁠⁠FNC,FNC,Selfmade,Hecarim,2.0,8426,108,4,112
Spring,Week 1,⁠⁠MSF - ⁠⁠FNC,FNC,Nisqy,Viktor,2.33,9826,4,0,4
Spring,Week 1,⁠⁠MSF - ⁠⁠FNC,FNC,Upset,Kaisa,4.0,10305,0,8,8
Spring,Week 1,⁠⁠MSF - ⁠⁠FNC,FNC,Hylissang,Leona,1.0,5639,0,0,0
Spring,Week 1,⁠⁠S04 - ⁠⁠XL,S04,BrokenBlade,Gragas,4.0,14587,7,0,7
Spring,Week 1,⁠⁠S04 - ⁠⁠XL,S04,Gilius,Olaf,1.5,12587,123,4,127
Spring,Week 1,⁠⁠S04 - ⁠⁠XL,S04,Abbedagge,Viktor,6.0,16358,56,13,69
Spring,Week 1,⁠⁠S04 - ⁠⁠XL,S04,Neon,MissFortune,3.5,17021,22,5,27
Spring,Week 1,⁠⁠S04 - ⁠⁠XL,S04,LIMIT,Seraphine,1.75,9192,0,0,0
Spring,Week 1,⁠⁠S04 - ⁠⁠XL,XL,Kryze,Lulu,inf,12029,0,1,1
Spring,Week 1,⁠⁠S04 - ⁠⁠XL,XL,Dan,Graves,3.5,14570,158,3,161
Spring,Week 1,⁠⁠S04 - ⁠⁠XL,XL,Czekolad,Orianna,8.0,18773,24,4,28
Spring,Week 1,⁠⁠S04 - ⁠⁠XL,XL,Patrik,Kaisa,12.0,18062,21,4,25
Spring,Week 1,⁠⁠S04 - ⁠⁠XL,XL,Tore,Leona,1.5,8992,0,0,0
Spring,Week 1,⁠⁠VIT - ⁠⁠MSF,MSF,HiRit,Renekton,0.75,11921,2,4,6
Spring,Week 1,⁠⁠VIT - ⁠⁠MSF,MSF,Razork,Ekko,2.5,11309,130,11,141
Spring,Week 1,⁠⁠VIT - ⁠⁠MSF,MSF,Vetheo,Viktor,0.75,12075,16,0,16
Spring,Week 1,⁠⁠VIT - ⁠⁠MSF,MSF,Kobbe,Kaisa,2.0,13175,15,0,15
Spring,Week 1,⁠⁠VIT - ⁠⁠MSF,MSF,Vander,Alistar,0.67,6191,0,0,0
Spring,Week 1,⁠⁠VIT - ⁠⁠MSF,VIT,Szygenda,Ornn,8.0,12062,0,0,0
Spring,Week 1,⁠⁠VIT - ⁠⁠MSF,VIT,Skeanz,Taliyah,10.0,13372,152,8,160
Spring,Week 1,⁠⁠VIT - ⁠⁠MSF,VIT,Milica,Lucian,12.0,16593,19,4,23
Spring,Week 1,⁠⁠VIT - ⁠⁠MSF,VIT,Comp,Ashe,5.0,12738,0,4,4
Spring,Week 1,⁠⁠VIT - ⁠⁠MSF,VIT,Labrov,Thresh,inf,8772,0,0,0
Spring,Week 1,⁠⁠MAD - ⁠⁠AST,MAD,Armut,Aatrox,inf,14933,11,6,17
Spring,Week 1,⁠⁠MAD - ⁠⁠AST,MAD,Elyoya,Nidalee,inf,12158,115,26,141
Spring,Week 1,⁠⁠MAD - ⁠⁠AST,MAD,Humanoid,TwistedFate,5.5,13051,16,0,16
Spring,Week 1,⁠⁠MAD - ⁠⁠AST,MAD,Carzzy,Kaisa,5.0,13164,12,8,20
Spring,Week 1,⁠⁠MAD - ⁠⁠AST,MAD,Kaiser,Nautilus,inf,8253,0,0,0
Spring,Week 1,⁠⁠MAD - ⁠⁠AST,AST,WhiteKnight,Kennen,0.4,9538,0,0,0
Spring,Week 1,⁠⁠MAD - ⁠⁠AST,AST,Zanzarah,Hecarim,0.67,8800,123,0,123
Spring,Week 1,⁠⁠MAD - ⁠⁠AST,AST,nukeduck,Orianna,1.0,10578,18,0,18
Spring,Week 1,⁠⁠MAD - ⁠⁠AST,AST,Jeskla,Samira,0.67,9936,9,0,9
Spring,Week 1,⁠⁠MAD - ⁠⁠AST,AST,promisq,Alistar,0.5,7031,0,0,0
Spring,Week 1,⁠⁠G2 - ⁠⁠SK,SK,Jenax,Gragas,1.33,9593,3,0,3
Spring,Week 1,⁠⁠G2 - ⁠⁠SK,SK,TynX,Hecarim,1.5,10215,117,8,125
Spring,Week 1,⁠⁠G2 - ⁠⁠SK,SK,Blue,Sylas,inf,11378,8,1,9
Spring,Week 1,⁠⁠G2 - ⁠⁠SK,SK,Jezu,MissFortune,2.5,11473,8,0,8
Spring,Week 1,⁠⁠G2 - ⁠⁠SK,SK,Treatz,Leona,1.25,6371,0,0,0
Spring,Week 1,⁠⁠G2 - ⁠⁠SK,G2,Wunder,Ivern,4.0,9674,0,0,0
Spring,Week 1,⁠⁠G2 - ⁠⁠SK,G2,Jankos,Graves,inf,13238,133,37,170
Spring,Week 1,⁠⁠G2 - ⁠⁠SK,G2,Caps,TwistedFate,5.5,12485,15,4,19
Spring,Week 1,⁠⁠G2 - ⁠⁠SK,G2,Rekkles,Jhin,inf,12926,6,0,6
Spring,Week 1,⁠⁠G2 - ⁠⁠SK,G2,Mikyx,Thresh,2.25,7079,2,0,2
Spring,Week 1,⁠⁠FNC - ⁠⁠RGE,FNC,Bwipo,Volibear,1.4,8934,12,0,12
Spring,Week 1,⁠⁠FNC - ⁠⁠RGE,FNC,Selfmade,Graves,2.25,11023,132,9,141
Spring,Week 1,⁠⁠FNC - ⁠⁠RGE,FNC,Nisqy,Galio,1.33,8133,0,1,1
Spring,Week 1,⁠⁠FNC - ⁠⁠RGE,FNC,Upset,Aphelios,2.67,10058,8,0,8
Spring,Week 1,⁠⁠FNC - ⁠⁠RGE,FNC,Hylissang,Braum,1.5,5875,0,0,0
Spring,Week 1,⁠⁠FNC - ⁠⁠RGE,RGE,Odoamne,Renekton,16.0,12076,0,0,0
Spring,Week 1,⁠⁠FNC - ⁠⁠RGE,RGE,Inspired,Pantheon,3.75,11138,95,1,96
Spring,Week 1,⁠⁠FNC - ⁠⁠RGE,RGE,Larssen,TwistedFate,inf,12811,8,0,8
Spring,Week 1,⁠⁠FNC - ⁠⁠RGE,RGE,Hans,Kaisa,10.5,14700,18,3,21
Spring,Week 1,⁠⁠FNC - ⁠⁠RGE,RGE,Trymbi,Rakan,6.67,7774,0,0,0
Spring,Week 1,⁠⁠AST - ⁠⁠VIT,AST,WhiteKnight,Ornn,2.25,14494,4,0,4
Spring,Week 1,⁠⁠AST - ⁠⁠VIT,AST,Zanzarah,Hecarim,5.0,13614,137,7,144
Spring,Week 1,⁠⁠AST - ⁠⁠VIT,AST,nukeduck,TwistedFate,inf,16999,21,0,21
Spring,Week 1,⁠⁠AST - ⁠⁠VIT,AST,Jeskla,Jhin,10.0,19590,39,0,39
Spring,Week 1,⁠⁠AST - ⁠⁠VIT,AST,promisq,Alistar,1.0,9366,0,0,0
Spring,Week 1,⁠⁠AST - ⁠⁠VIT,VIT,Szygenda,Gragas,2.67,12526,0,2,2
Spring,Week 1,⁠⁠AST - ⁠⁠VIT,VIT,Skeanz,Graves,4.0,16173,163,32,195
Spring,Week 1,⁠⁠AST - ⁠⁠VIT,VIT,Milica,Leblanc,3.0,15937,29,8,37
Spring,Week 1,⁠⁠AST - ⁠⁠VIT,VIT,Comp,Aphelios,1.67,19175,24,0,24
Spring,Week 1,⁠⁠AST - ⁠⁠VIT,VIT,Labrov,Thresh,2.67,9243,0,2,2
Spring,Week 1,⁠⁠RGE - ⁠⁠SK,RGE,Odoamne,Aatrox,7.0,11670,3,6,9
Spring,Week 1,⁠⁠RGE - ⁠⁠SK,RGE,Inspired,Nidalee,9.0,10744,107,21,128
Spring,Week 1,⁠⁠RGE - ⁠⁠SK,RGE,Larssen,TwistedFate,8.0,13093,8,4,12
Spring,Week 1,⁠⁠RGE - ⁠⁠SK,RGE,Hans,Kaisa,13.0,14952,8,8,16
Spring,Week 1,⁠⁠RGE - ⁠⁠SK,RGE,Trymbi,Rell,12.0,7081,0,0,0
Spring,Week 1,⁠⁠RGE - ⁠⁠SK,SK,Jenax,Gragas,1.0,8069,0,0,0
Spring,Week 1,⁠⁠RGE - ⁠⁠SK,SK,TynX,Graves,1.5,8532,113,8,121
Spring,Week 1,⁠⁠RGE - ⁠⁠SK,SK,Blue,Sylas,0.5,9562,11,0,11
Spring,Week 1,⁠⁠RGE - ⁠⁠SK,SK,Jezu,Ezreal,1.33,9692,5,0,5
Spring,Week 1,⁠⁠RGE - ⁠⁠SK,SK,Treatz,Leona,1.33,6027,0,0,0
Spring,Week 1,⁠⁠MSF - ⁠⁠MAD,MSF,HiRit,Camille,8.0,14956,1,8,9
Spring,Week 1,⁠⁠MSF - ⁠⁠MAD,MSF,Razork,Olaf,10.0,14673,103,13,116
Spring,Week 1,⁠⁠MSF - ⁠⁠MAD,MSF,Vetheo,Zoe,6.5,13831,16,4,20
Spring,Week 1,⁠⁠MSF - ⁠⁠MAD,MSF,Kobbe,Vayne,5.5,13793,32,0,32
Spring,Week 1,⁠⁠MSF - ⁠⁠MAD,MSF,Vander,Leona,16.0,9292,0,0,0
Spring,Week 1,⁠⁠MSF - ⁠⁠MAD,MAD,Armut,Renekton,2.0,13374,7,4,11
Spring,Week 1,⁠⁠MSF - ⁠⁠MAD,MAD,Elyoya,Graves,1.4,12498,130,13,143
Spring,Week 1,⁠⁠MSF - ⁠⁠MAD,MAD,Humanoid,Viktor,0.67,11191,12,0,12
Spring,Week 1,⁠⁠MSF - ⁠⁠MAD,MAD,Carzzy,Kaisa,1.0,11573,12,0,12
Spring,Week 1,⁠⁠MSF - ⁠⁠MAD,MAD,Kaiser,Galio,0.71,6676,0,0,0
Spring,Week 1,⁠⁠FNC - ⁠⁠S04,FNC,Bwipo,Ornn,inf,10834,4,0,4
Spring,Week 1,⁠⁠FNC - ⁠⁠S04,FNC,Selfmade,Graves,inf,12245,118,22,140
Spring,Week 1,⁠⁠FNC - ⁠⁠S04,FNC,Nisqy,TwistedFate,inf,11926,8,0,8
Spring,Week 1,⁠⁠FNC - ⁠⁠S04,FNC,Upset,Samira,inf,13214,4,10,14
Spring,Week 1,⁠⁠FNC - ⁠⁠S04,FNC,Hylissang,Sett,1.75,6858,0,0,0
Spring,Week 1,⁠⁠FNC - ⁠⁠S04,S04,BrokenBlade,Jax,0.33,9855,7,0,7
Spring,Week 1,⁠⁠FNC - ⁠⁠S04,S04,Gilius,Lillia,1.0,7844,105,4,109
Spring,Week 1,⁠⁠FNC - ⁠⁠S04,S04,Abbedagge,Lucian,3.0,9874,5,4,9
Spring,Week 1,⁠⁠FNC - ⁠⁠S04,S04,Neon,Kaisa,0.75,9032,12,0,12
Spring,Week 1,⁠⁠FNC - ⁠⁠S04,S04,LIMIT,Galio,1.0,5731,0,0,0
Spring,Week 1,⁠⁠XL - ⁠⁠G2,XL,Kryze,Camille,3.0,16097,11,5,16
Spring,Week 1,⁠⁠XL - ⁠⁠G2,XL,Dan,Udyr,0.62,10408,125,0,125
Spring,Week 1,⁠⁠XL - ⁠⁠G2,XL,Czekolad,Syndra,0.62,11834,16,0,16
Spring,Week 1,⁠⁠XL - ⁠⁠G2,XL,Patrik,Kaisa,1.0,14927,29,0,29
Spring,Week 1,⁠⁠XL - ⁠⁠G2,XL,Tore,Nautilus,0.67,7448,0,0,0
Spring,Week 1,⁠⁠XL - ⁠⁠G2,G2,Wunder,Irelia,5.67,15912,15,0,15
Spring,Week 1,⁠⁠XL - ⁠⁠G2,G2,Jankos,Graves,18.0,15344,130,15,145
Spring,Week 1,⁠⁠XL - ⁠⁠G2,G2,Caps,Akali,3.33,13081,21,4,25
Spring,Week 1,⁠⁠XL - ⁠⁠G2,G2,Rekkles,Jhin,20.0,19329,17,8,25
Spring,Week 1,⁠⁠XL - ⁠⁠G2,G2,Mikyx,Braum,13.0,10284,0,0,0
Spring,Week 2,⁠⁠MAD - ⁠⁠XL,XL,Kryze,Gragas,1.0,8867,5,4,9
Spring,Week 2,⁠⁠MAD - ⁠⁠XL,XL,Dan,Graves,1.5,7999,106,8,114
Spring,Week 2,⁠⁠MAD - ⁠⁠XL,XL,Czekolad,Syndra,1.5,9670,8,0,8
Spring,Week 2,⁠⁠MAD - ⁠⁠XL,XL,Patrik,Kaisa,0.67,9071,6,0,6
Spring,Week 2,⁠⁠MAD - ⁠⁠XL,XL,Tore,Alistar,0.75,5441,0,0,0
Spring,Week 2,⁠⁠MAD - ⁠⁠XL,MAD,Armut,Aatrox,3.5,10634,5,5,10
Spring,Week 2,⁠⁠MAD - ⁠⁠XL,MAD,Elyoya,Ivern,inf,8889,91,12,103
Spring,Week 2,⁠⁠MAD - ⁠⁠XL,MAD,Humanoid,Orianna,9.0,12230,5,4,9
Spring,Week 2,⁠⁠MAD - ⁠⁠XL,MAD,Carzzy,Xayah,inf,14589,13,4,17
Spring,Week 2,⁠⁠MAD - ⁠⁠XL,MAD,Kaiser,Leona,11.0,7187,0,0,0
Spring,Week 2,⁠⁠S04 - ⁠⁠SK,S04,BrokenBlade,Camille,4.0,12069,4,4,8
Spring,Week 2,⁠⁠S04 - ⁠⁠SK,S04,Gilius,Pantheon,15.0,12167,101,10,111
Spring,Week 2,⁠⁠S04 - ⁠⁠SK,S04,Abbedagge,Orianna,8.0,14830,14,14,28
Spring,Week 2,⁠⁠S04 - ⁠⁠SK,S04,Neon,Kaisa,12.0,16523,8,6,14
Spring,Week 2,⁠⁠S04 - ⁠⁠SK,S04,LIMIT,Galio,7.0,9220,0,0,0
Spring,Week 2,⁠⁠S04 - ⁠⁠SK,SK,Jenax,Volibear,1.5,10502,4,0,4
Spring,Week 2,⁠⁠S04 - ⁠⁠SK,SK,TynX,DrMundo,3.5,11393,120,13,133
Spring,Week 2,⁠⁠S04 - ⁠⁠SK,SK,Blue,Azir,0.83,11275,12,0,12
Spring,Week 2,⁠⁠S04 - ⁠⁠SK,SK,Jezu,Kalista,3.0,11607,17,0,17
Spring,Week 2,⁠⁠S04 - ⁠⁠SK,SK,Treatz,Alistar,2.67,6785,0,0,0
Spring,Week 2,⁠⁠G2 - ⁠⁠AST,G2,Wunder,Gragas,4.75,11828,4,0,4
Spring,Week 2,⁠⁠G2 - ⁠⁠AST,G2,Jankos,Olaf,4.5,13717,96,18,114
Spring,Week 2,⁠⁠G2 - ⁠⁠AST,G2,Caps,Ekko,5.67,13599,17,7,24
Spring,Week 2,⁠⁠G2 - ⁠⁠AST,G2,Rekkles,Senna,12.5,18340,16,16,32
Spring,Week 2,⁠⁠G2 - ⁠⁠AST,G2,Mikyx,Leona,4.5,8927,0,0,0
Spring,Week 2,⁠⁠G2 - ⁠⁠AST,AST,WhiteKnight,Gnar,4.0,13838,6,0,6
Spring,Week 2,⁠⁠G2 - ⁠⁠AST,AST,Zanzarah,Lillia,1.38,10789,115,20,135
Spring,Week 2,⁠⁠G2 - ⁠⁠AST,AST,nukeduck,Orianna,1.2,11662,1,0,1
Spring,Week 2,⁠⁠G2 - ⁠⁠AST,AST,Jeskla,Samira,2.0,11800,4,0,4
Spring,Week 2,⁠⁠G2 - ⁠⁠AST,AST,promisq,Alistar,3.0,7025,0,0,0
Spring,Week 2,⁠⁠MSF - ⁠⁠RGE,RGE,Odoamne,Jayce,7.0,14429,18,9,27
Spring,Week 2,⁠⁠MSF - ⁠⁠RGE,RGE,Inspired,Olaf,6.0,10266,124,10,134
Spring,Week 2,⁠⁠MSF - ⁠⁠RGE,RGE,Larssen,Azir,7.0,15885,20,12,32
Spring,Week 2,⁠⁠MSF - ⁠⁠RGE,RGE,Hans,Ashe,8.0,14286,14,5,19
Spring,Week 2,⁠⁠MSF - ⁠⁠RGE,RGE,Trymbi,Seraphine,1.6,7867,1,0,1
Spring,Week 2,⁠⁠MSF - ⁠⁠RGE,MSF,HiRit,Malphite,6.0,12020,4,0,4
Spring,Week 2,⁠⁠MSF - ⁠⁠RGE,MSF,Razork,Pantheon,1.67,10134,125,12,137
Spring,Week 2,⁠⁠MSF - ⁠⁠RGE,MSF,Vetheo,Syndra,1.33,11973,5,1,6
Spring,Week 2,⁠⁠MSF - ⁠⁠RGE,MSF,Kobbe,Aphelios,3.0,14098,28,1,29
Spring,Week 2,⁠⁠MSF - ⁠⁠RGE,MSF,Vander,Thresh,2.33,7260,0,0,0
Spring,Week 2,⁠⁠VIT - ⁠⁠FNC,FNC,Bwipo,Renekton,14.0,15438,5,12,17
Spring,Week 2,⁠⁠VIT - ⁠⁠FNC,FNC,Selfmade,Olaf,8.5,13880,102,44,146
Spring,Week 2,⁠⁠VIT - ⁠⁠FNC,FNC,Nisqy,Orianna,4.67,13346,23,9,32
Spring,Week 2,⁠⁠VIT - ⁠⁠FNC,FNC,Upset,Kaisa,inf,17888,21,16,37
Spring,Week 2,⁠⁠VIT - ⁠⁠FNC,FNC,Hylissang,Rell,6.0,8645,0,0,0
Spring,Week 2,⁠⁠VIT - ⁠⁠FNC,VIT,Szygenda,Gnar,1.2,12984,5,0,5
Spring,Week 2,⁠⁠VIT - ⁠⁠FNC,VIT,Skeanz,Nidalee,2.5,9499,114,0,114
Spring,Week 2,⁠⁠VIT - ⁠⁠FNC,VIT,Milica,Leblanc,1.67,11707,0,0,0
Spring,Week 2,⁠⁠VIT - ⁠⁠FNC,VIT,Comp,Xayah,1.0,12875,4,0,4
Spring,Week 2,⁠⁠VIT - ⁠⁠FNC,VIT,Labrov,Leona,0.6,6649,0,0,0
Spring,Week 2,⁠⁠XL - ⁠⁠AST,AST,WhiteKnight,Gragas,0.67,11193,5,0,5
Spring,Week 2,⁠⁠XL - ⁠⁠AST,AST,Zanzarah,Udyr,0.0,12680,138,33,171
Spring,Week 2,⁠⁠XL - ⁠⁠AST,AST,nukeduck,Lucian,0.67,14964,16,1,17
Spring,Week 2,⁠⁠XL - ⁠⁠AST,AST,Jeskla,Aphelios,0.67,16446,27,2,29
Spring,Week 2,⁠⁠XL - ⁠⁠AST,AST,promisq,Lulu,0.5,8146,0,0,0
Spring,Week 2,⁠⁠XL - ⁠⁠AST,XL,Kryze,Renekton,inf,16757,2,4,6
Spring,Week 2,⁠⁠XL - ⁠⁠AST,XL,Dan,Lillia,7.0,12141,118,16,134
Spring,Week 2,⁠⁠XL - ⁠⁠AST,XL,Czekolad,Orianna,inf,16696,21,18,39
Spring,Week 2,⁠⁠XL - ⁠⁠AST,XL,Patrik,Xayah,14.0,19414,26,8,34
Spring,Week 2,⁠⁠XL - ⁠⁠AST,XL,Tore,Rakan,inf,9932,0,1,1
Spring,Week 2,⁠⁠MSF - ⁠⁠SK,SK,Jenax,Volibear,11.0,12616,5,0,5
Spring,Week 2,⁠⁠MSF - ⁠⁠SK,SK,TynX,Taliyah,15.0,12886,123,25,148
Spring,Week 2,⁠⁠MSF - ⁠⁠SK,SK,Blue,TwistedFate,15.0,13992,8,0,8
Spring,Week 2,⁠⁠MSF - ⁠⁠SK,SK,Jezu,Vayne,inf,12862,9,0,9
Spring,Week 2,⁠⁠MSF - ⁠⁠SK,SK,Treatz,Rell,7.5,7675,0,0,0
Spring,Week 2,⁠⁠MSF - ⁠⁠SK,MSF,HiRit,Camille,0.6,9953,5,0,5
Spring,Week 2,⁠⁠MSF - ⁠⁠SK,MSF,Razork,Lillia,0.67,9163,121,3,124
Spring,Week 2,⁠⁠MSF - ⁠⁠SK,MSF,Vetheo,Yone,2.0,11029,20,0,20
Spring,Week 2,⁠⁠MSF - ⁠⁠SK,MSF,Kobbe,Jhin,2.0,10909,13,0,13
Spring,Week 2,⁠⁠MSF - ⁠⁠SK,MSF,Vander,Galio,0.6,5809,0,0,0
Spring,Week 2,⁠⁠VIT - ⁠⁠RGE,VIT,Szygenda,Gnar,6.0,12950,9,0,9
Spring,Week 2,⁠⁠VIT - ⁠⁠RGE,VIT,Skeanz,Udyr,4.0,12501,135,7,142
Spring,Week 2,⁠⁠VIT - ⁠⁠RGE,VIT,Milica,TwistedFate,0.75,13048,0,0,0
Spring,Week 2,⁠⁠VIT - ⁠⁠RGE,VIT,Comp,Vayne,1.33,16944,20,4,24
Spring,Week 2,⁠⁠VIT - ⁠⁠RGE,VIT,Labrov,Braum,1.2,8496,0,0,0
Spring,Week 2,⁠⁠VIT - ⁠⁠RGE,RGE,Odoamne,Renekton,7.0,15758,18,0,18
Spring,Week 2,⁠⁠VIT - ⁠⁠RGE,RGE,Inspired,JarvanIV,6.5,13333,93,16,109
Spring,Week 2,⁠⁠VIT - ⁠⁠RGE,RGE,Larssen,Ryze,10.0,17655,37,5,42
Spring,Week 2,⁠⁠VIT - ⁠⁠RGE,RGE,Hans,Kaisa,inf,19635,43,20,63
Spring,Week 2,⁠⁠VIT - ⁠⁠RGE,RGE,Trymbi,Rell,3.67,9708,0,0,0
Spring,Week 2,⁠⁠S04 - ⁠⁠G2,S04,BrokenBlade,Aatrox,7.0,14578,1,11,12
Spring,Week 2,⁠⁠S04 - ⁠⁠G2,S04,Gilius,Udyr,6.0,12325,124,11,135
Spring,Week 2,⁠⁠S04 - ⁠⁠G2,S04,Abbedagge,TwistedFate,3.0,15440,12,2,14
Spring,Week 2,⁠⁠S04 - ⁠⁠G2,S04,Neon,Kaisa,7.0,16213,16,12,28
Spring,Week 2,⁠⁠S04 - ⁠⁠G2,S04,LIMIT,Rell,7.0,8812,0,0,0
Spring,Week 2,⁠⁠S04 - ⁠⁠G2,G2,Wunder,Kled,3.0,11156,2,0,2
Spring,Week 2,⁠⁠S04 - ⁠⁠G2,G2,Jankos,Graves,3.5,12205,145,7,152
Spring,Week 2,⁠⁠S04 - ⁠⁠G2,G2,Caps,Orianna,7.0,14127,28,0,28
Spring,Week 2,⁠⁠S04 - ⁠⁠G2,G2,Rekkles,Senna,2.5,12457,1,0,1
Spring,Week 2,⁠⁠S04 - ⁠⁠G2,G2,Mikyx,Leona,0.71,6902,2,0,2
Spring,Week 2,⁠⁠FNC - ⁠⁠MAD,MAD,Armut,MonkeyKing,2.67,16457,7,0,7
Spring,Week 2,⁠⁠FNC - ⁠⁠MAD,MAD,Elyoya,Taliyah,7.0,14121,102,5,107
Spring,Week 2,⁠⁠FNC - ⁠⁠MAD,MAD,Humanoid,Azir,6.0,16771,29,4,33
Spring,Week 2,⁠⁠FNC - ⁠⁠MAD,MAD,Carzzy,Xayah,3.4,14203,25,0,25
Spring,Week 2,⁠⁠FNC - ⁠⁠MAD,MAD,Kaiser,Rell,7.33,9886,0,0,0
Spring,Week 2,⁠⁠FNC - ⁠⁠MAD,FNC,Bwipo,Pantheon,2.67,13675,0,0,0
Spring,Week 2,⁠⁠FNC - ⁠⁠MAD,FNC,Selfmade,Evelynn,1.83,12668,131,5,136
Spring,Week 2,⁠⁠FNC - ⁠⁠MAD,FNC,Nisqy,Irelia,2.17,14974,4,4,8
